"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xc9255f37f5397f8826a8c3c7f211324b76b3d64a","3,228.235136583818183309","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x0bf8897ee519fbfc60e70300c1eb51dd439ba5a5","3,212.339801464094741389","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x485e46e9eee7bca501b82eed6978ed365473a0de","3,198.681992681830127986","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x191161d34cde9ecc30a06bb97e5f594e0210b3a6","3,174.748490070886501545","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xb5bd898fadf4dc19313bc70c932bcee7a90d9bb3","3,161.184224250952675936","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x720b304e1f7f2ac7d1e60b03289b13a8a764f315","3,060.788293729338142532","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xb1d20a59ecb45eff9d5911d2b392964e21141846","3,015.739512986784402761","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x278d8ba22986eee4686887c25e8a9c5e83812cd7","2,997.850668688039852417","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x1c0cc32f81fce98aa096e3b93dac09273ebdaf3d","2,899.720868185444756597","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x41bc05f2a23d3796f58b5f8af2de52d74d521f44","2,801.072260249299600828","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x3f449dba172d5f5a62f38638ecf3b8ed79199519","2,791.214608165554176493","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x17c5e8672f41c0f6333e71b5b9131abe73553dd8","2,435.093230989520441364","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x38183e0f1455a9dd538ff6576275c8f4da4cec5b","2,412.347372228786073568","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xef2ea00a610039a229b36ce48121fc63660f6047","2,379.098807406329568296","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x3322985d37e82a3e2197eb6f863cd325a5eeee61","2,371.75010966040972755","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xbde52eec029f3c330298068453691d80e073a17b","2,353.844173229486899076","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x1cf577926beaf860e5220b427fdf9cbd9076dbee","2,312.724476293472251077","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf6518d903b891a545c2ff02d23a41886313663eb","2,210.628434360151557282","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x07bc8b82effba420a2649d1c7326f8a775249a99","2,131.906141761863781119","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xb0a4ed1b59b6586fafd18cd0e36b1cb9c09a42df","2,129.869941219817526154","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x092e6d6955dc9db7a5051cd0d1294f1f4045f2a7a9535051fc036e459c8bf0a3","14560178","1649623696","2022-04-10 20:48:16","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xb9d6c07ab9eb9c12321cb6ff3d8c733ad20ab41f","2,048.137422619281691035","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xa38eba57294499a45fda75653f77ceb0d1025690f9aa9e33ac9aa9739c17b57d","14562411","1649653613","2022-04-11 05:06:53","0x0000000000000000000000000000000000000000","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","11,364.733526182302740761","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x8de4ff0dabee046daa5bb6782c7f93cdde4508cf07e00c60eca3ba2742ed066e","14562413","1649653653","2022-04-11 05:07:33","0x0000000000000000000000000000000000000000","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","219,183.044658624318203537","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x6efeff67b44f4754fe9c92a98b95119d83a1d2c076d3b326484cdab4a90f8bc9","14562419","1649653743","2022-04-11 05:09:03","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x62dfe603638eb267b3a82a85182014bfb0667c22","172,512.586353812874612293","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x09ec3177e8aa7f106c692cd52eb9d4749d86c59177a16294f14ecc17b4dfb528","14562423","1649653767","2022-04-11 05:09:27","0x51b7c569a17141b99cccbd3ce8f6edd990d129dd","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","4,739,556.780440348509829432","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xf6cb2b9cd507f922574474013f7eb8a1baddbde44925000c56a46fc016be2cfb","14562430","1649653866","2022-04-11 05:11:06","0x51b7c569a17141b99cccbd3ce8f6edd990d129dd","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","2,990,819.996374539335254196","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x0400c12f27633fcfa65030723683ae42c6a8860096eb05ed1c62a2ddf0d2cc40","14562447","1649653993","2022-04-11 05:13:13","0x51b7c569a17141b99cccbd3ce8f6edd990d129dd","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","2,794,864.302359074215822482","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xece8ad555cae49ef61913568e8f20f27f5c47a837053ec109abe7e95e1cd5693","14562452","1649654042","2022-04-11 05:14:02","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x62dfe603638eb267b3a82a85182014bfb0667c22","154,153.494028752494136674","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x8fd6454866da4adb36544f56bad65b0da1526f946bfa2c5e4208fc08075d486c","14562453","1649654054","2022-04-11 05:14:14","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x62dfe603638eb267b3a82a85182014bfb0667c22","33,909.389133573975896613","N/A","0x62dfe603638eb267b3a82a85182014bfb0667c22","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xfb11d71c442df1190e47526184a29094d66b4e32ea6c128db689e43e8ba44adb","14563943","1649673734","2022-04-11 10:42:14","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xbb98f2a83d78310342da3e63278ce7515d52619d","1.2068","$1.21","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x03a50d74c65d63075f97553a7ae508178d4500c69fa99305c2efe0003349c1b5","14564820","1649685824","2022-04-11 14:03:44","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xbb98f2a83d78310342da3e63278ce7515d52619d","100,000,000","$100,095,102.66","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4ba1730fc8cd531acbd2e6919475c394bd2eeb3fed3ec3a0db58e128f40c45cb","14567615","1649723912","2022-04-12 00:38:32","0xe3011271416f3a827e25d5251d34a56d83446159","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","86,923,440","$87,007,444.66","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xda55195640a7af8378921d53349717ba61dcee51562ce96c46185926c2466952","14621848","1650456972","2022-04-20 12:16:12","0x8b2ade3503eaca3907d118df38e3daf9e2f6576c","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","5,700,513.487582452794156633","N/A","0x0245075e5136eaecd50ecc9e781174001eed9717","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x8979addee4331d2747d1af5b218039373d66cb07eb19915a356827857d9683ff","14652545","1650872879","2022-04-25 07:47:59","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56b2dc24a68aad4fb6ebfb6b3390a8b2840d01bb","100","$100.02","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x998a504f282d653fafc53644614b69d89317a4765f49a475401818d562dc504e","14656682","1650928989","2022-04-25 23:23:09","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56b2dc24a68aad4fb6ebfb6b3390a8b2840d01bb","124,999,900","$125,020,182.09","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0xa7988da01ddabfc92be4dbf19dde7b2ec6c5f4e8d794b6546ea44df8479210ad","14658466","1650952701","2022-04-26 05:58:21","0x16d5571ed892b5a02b2a96c214cb039c2c62ed5c","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","134,926,740.070861272774938845","N/A","0x6670267f13e1c8d4c48e20612493adc54bae6e62","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x13e705787b82f45b57ad40fecfeff38988e4e6ef5b0b5e94aeca5791c344d0ac","14671817","1651134620","2022-04-28 08:30:20","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56b2dc24a68aad4fb6ebfb6b3390a8b2840d01bb","100","$99.92","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xcbeb7336c7b44e8e00bb0ad311e3d9fb249ec3d57ba15039f074888fc0f3e718","14671955","1651136329","2022-04-28 08:58:49","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56b2dc24a68aad4fb6ebfb6b3390a8b2840d01bb","124,999,900","$124,894,523.27","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x9d72b3e684dc8a90e9fd0d0553c42c5c2c69b93518420c86aefdace8d09571b4","14677624","1651213883","2022-04-29 06:31:23","0xda86320c7da07faefb7c5dcd5683d3cdea17a9aa","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","1,000,000","N/A","0x417c45a7570b4be083385d34d9754bc5bdad8761","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xb0cd0af790841d41b6223e110a4be43c4c19baa9418780c46ef390b2585da972","14691558","1651402721","2022-05-01 10:58:41","0xfa1635655e2a3be309fffcfbf35728bafb4f2d6d","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","5,698,306.395859081113854594","N/A","0x8eca24ed7e36cf4ba3a7a01bc51bcd086b2c6597","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x752147f38ce98ca39dd1d40f4033805dc2bef24f5112222ae2f0a9a2d99ddc4c","14697854","1651488263","2022-05-02 10:44:23","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56b2dc24a68aad4fb6ebfb6b3390a8b2840d01bb","125,000,000","$124,794,478.21","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0xa30e69f2ab222d382c50fbcb5e814382658dc27baad7e3d93dd94a94bef553c6","14704220","1651575278","2022-05-03 10:54:38","0x4e88ba8a223c1f845fe1c2552a845970f3954497","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0.69","$0.69","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x4e1aed3843c4a75cbd4fcc97ffe78f5fd67c60c8cc418255bece9e0f1c1fbe86","14705088","1651587156","2022-05-03 14:12:36","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x007aae1752f9c2c59b4ee76b03a52adec6c3c61c","100,000","$99,843.18","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x63ec92b09644d407c3d3e746ce7f202fcdccb1418412d614bc21113d85a95217","14711450","1651673955","2022-05-04 14:19:15","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56b2dc24a68aad4fb6ebfb6b3390a8b2840d01bb","125,000,000","$124,993,458.88","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x5dcf918e76706351b9f50c31bd4971a44cfcb05310366f93f2a611bbbdefae3e","14715801","1651733716","2022-05-05 06:55:16","0x70034b609b814a350377a6e401323c27a78d2fcf","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","1,086.349726544672233055","N/A","0xb8c87078ea88299810c91a89d03e6d663db21518","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0x041fdf35f05cab4dabb4309dfc53e0a92359919d2057215470a3901d197263f6","14733401","1651975943","2022-05-08 02:12:23","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xe3011271416f3a827e25d5251d34a56d83446159","26,281,671.00324","$26,312,528.19","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT"
"0x5e8b3aa797a115f0c14b81d7f24e0f75ed74f50c6fb6c7fc7b7234c36e149a73","14733442","1651976359","2022-05-08 02:19:19","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xe3011271416f3a827e25d5251d34a56d83446159","23,555,589.693586","$23,543,082.09","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","USDC"
"0x51bbd0798c95f89354b0b530864e58ced12151fa8a37bfac846f3967a087ec9d","14741026","1652079916","2022-05-09 07:05:16","0x6fd82b4083000ca1fb5a559945f803f39dbd54b3","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","1,142,019.865529526804608815","N/A","0x620e8a0421d30c9c99a7b6c9099d4f822cc207ab","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xbc5358bfa8d1935c7b0721e5edaad5d6ddc15b22149bf217219d4381d256ab0f","14803968","1652949022","2022-05-19 08:30:22","0xcc613f9a80d75dd83139ccb5aebe81d70eb9d93d","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","900,000","N/A","0x102e941b77bcaa7e35d368cafe51ef8f79c8d1ef","Theranos Coin","LIZ"
"0x99b16a67b6656db99c874af55bfc69387556ba485523e977ea7eaed35aa367f1","14813961","1653089722","2022-05-20 23:35:22","0x805601ae79524fff9475f1772fe1036d25dcb5d6","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0.000000000000000009","N/A","0xd11136609859e4f2f40a02dafd94318ae82a7d27","ERC-20: Investigate Do Kwon","IDK"
"0xed8bb13f6e36fdaebfbd279adb64cffbcbcd2b3b8050ec37ab7d390a5f9e9916","14815739","1653114519","2022-05-21 06:28:39","0x805601ae79524fff9475f1772fe1036d25dcb5d6","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","2,075","N/A","0xbf0a90b915db417dc5ce818a5cf9bfbdd5c055fe","ERC-20: Uniswap V2","UNI-V2"
"0xa271a16551ee4c539741b477933430104d19e6d2a5e8f9f290055007187f9dd2","14848247","1653572305","2022-05-26 13:38:25","0x0000000000000000000000000000000000000000","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","100,000,000","N/A","0x73a6e7ec4c6a8ecf675a0db26d99b1b35fb454ac","ERC-20: Terra","LUNA"
"0xc1fff9bd8c3924b413537d89bafaafa5919e2577049477e772372e500f0e4c20","14848263","1653572552","2022-05-26 13:42:32","0x0000000000000000000000000000000000000000","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","100,000,000","N/A","0x7e43d25ead96b1058f671f6690ea705ba2c7e5b9","ERC-20: Terra Classic","LUNC"
"0x9fe96fa9ad846bc1e83e95ddd71fade1ed8cdf76892a0f95db62d554f3c555cd","14848275","1653572739","2022-05-26 13:45:39","0x0000000000000000000000000000000000000000","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","100,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x56ce9397f3f2ec268ab99b7be5eae6ae98e7a1ad","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x4ae195ef134272ce1b0916ad75fb019e7ac3c609","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x750ddc24aa0e7627d8d73c40374878daf15fcdb3","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xb1e499d4b377b5c105784b24f218011f1dde4ea2","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x966bd248437d17d1926cc9440f04cace22891773","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xc8f52f0d6ed20888ac05b1fb322e0fbaea4b3fed","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x12addfe2c001e869aaa79656fb96bff640817873","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x944c8955b1a2d005829e48c26ec8ce4bc6449054","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xe90cefc6c9dfc50f497c0f7ce37cb2b4be770d8a","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xf7fb39d33c6b64967d5cbc7d34b5be5e98b98f29","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xfeab707885bc1074bc7163c0156f06d35f8c4ff7","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x65f76315e5e7b7770417c292ad023a581da070e2","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xa5e003c14e1a7b7c7cd96727ddb505abf3ee84d5","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xb4c085d3a89808dcdb550595b588dc5d983e743b","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0xe7e3be0a887b901292aa011a9eaca4ee391a8eab028f9de814f8653ac2a93c12","14848380","1653574188","2022-05-26 14:09:48","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xd9be2455ecbf6c44d3e688bc951042a7b415471c","1,000,000","N/A","0x0a707cd323a46d48239316ffedac26f6c0e9404b","ERC-20: Terra","LUNA"
"0x15bfac4a50e3dda44491670cc002614f3b60a5b306d5e6b80f01c7fe25785ca5","14848392","1653574357","2022-05-26 14:12:37","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x801b861ead09e7d1aef07428ff97321974cf1df2","1,000,000","N/A","0x7e43d25ead96b1058f671f6690ea705ba2c7e5b9","ERC-20: Terra Classic","LUNC"
"0x15bfac4a50e3dda44491670cc002614f3b60a5b306d5e6b80f01c7fe25785ca5","14848392","1653574357","2022-05-26 14:12:37","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0x7b997888c9f892817f94a9fb064de4d8146748b3","1,000,000","N/A","0x7e43d25ead96b1058f671f6690ea705ba2c7e5b9","ERC-20: Terra Classic","LUNC"
"0x15bfac4a50e3dda44491670cc002614f3b60a5b306d5e6b80f01c7fe25785ca5","14848392","1653574357","2022-05-26 14:12:37","0xad41bd1cf3fd753017ef5c0da8df31a3074ea1ea","0xfea3e4ab108892658eed67d216d59a44da0bb40a","1,000,000","N/A","0x7e43d25ead96b1058f671f6690ea705ba2c7e5b9","ERC-20: Terra Classic","LUNC"
