blockNumber,data
14515125,3550.0
14515125,3550.0
14515130,1.01949025
14515131,430.0
14515131,99.0
14515135,1767.827589
14515135,1759.033249
14515142,999.0
14515150,859.0
14515151,20653.326
14515151,4711.983131747538
14515151,4711.983131747538
14515153,49950.0
14515160,111095.77310247264
14515160,111095.76199389511
14515163,24.01839022
14515165,116.090695
14515165,1469.754017
14515170,219.0
14515170,924.672293
14515173,49950.0
14515178,42631.326
14515178,42604.57156348779
14515179,1997.990010000991
14515179,1954.390571764909
14515179,1954.390571764909
14515180,164.65025992597944
14515184,74.0
14515186,2996.001
14515187,10.0
14515187,9990.0
14515192,164.65025992597944
14515195,213.40761236321637
14515195,213.40761236321637
14515199,210.247437
14515200,216.6709414
14515205,9990.0
14515205,9990.0
14515216,216.6709414
14515219,49950.0
14515220,100.0
14515220,21185.98281
14515221,9.9950025
14515221,654.69265367
14515229,8991.0
14515234,49950.0
14515238,2737.84941
14515245,1000.2918577432695
14515251,443.0
14515254,100.00000063997179
14515257,1000.0
14515257,1000.0
14515262,12896.38071
14515262,9990.0
14515262,99.0
14515265,30.336157604345992
14515269,340377.08285
14515269,9990.0
14515274,5994.75
14515278,999.0
14515286,340476.08285032667
14515288,1954.56
14515290,43256.7
14515291,5019.975
14515291,654.692653
14515295,2804.68251
14515295,10842.697997281199
14515296,5994.75
14515300,10842.697997281199
14515300,3000.0
14515305,51459.81129886865
14515320,290.64
14515322,15000.000063
14515328,3000.0
14515337,29.0
14515338,43256.70000077131
14515338,32228.881735019564
14515344,9970.0
14515349,11338.65
14515355,554.34
14515355,51457.8
14515357,990.4
14515361,1027827.060093823
14515361,1027773.7003790222
14515363,9970.0
14515377,51448.56278389241
14515381,469.815
14515382,1000.0
14515387,100.00000063997179
14515400,100.0
14515404,1948.76073049
14515405,19.0
14515406,1153.845
14515408,2019.975
14515408,297.065846
14515409,3923.12
14515410,4045.4913251473786
14515411,4463.32221
14515411,2809.188
14515411,987.44
14515411,1048.0963814242646
14515417,100.0
14515417,50450.574082
14515418,199900.0
14515421,199900.0
14515424,99.95002499
14515425,1048.096381
14515428,1119.549649
14515433,4.0
14515434,15000.000063
14515448,987.44
14515465,99.950024
14515468,2828.188
14515475,4.0
14515475,44732.3613965916
14515480,100.0
14515484,3600.0
14515488,44732.361396
14515495,2828.188
14515495,7738.65
14515513,1328.67
14515522,321800.09832395305
14515523,39960.0
14515532,321800.098323
14515535,9.0
14515541,1328.6
14515543,8991.0
14515544,15677.12506609645
14515546,5043.674206
14515548,39960.0
14515551,100.06823266
14515552,39960.0
14515557,9.0
14515557,1000.0
14515558,100.068233
14515560,34.97848483767606
14515562,5076.574206
14515569,9000.0
14515569,3923.12
14515570,1148.85
14515572,590.36
14515573,499.0
14515575,49824.7450185
14515582,49824.745019
14515586,1148.85
14515587,590.36
14515588,0.5
14515593,10000.0
14515598,4.0
14515599,2382.22439632
14515600,0.5
14515613,1002.850489
14515616,522.0
14515620,1954.56
14515623,6500.0
14515623,6443.125
14515623,56.875
14515631,1002.850489
14515639,290.0
14515641,21978.0
14515643,6213.78
14515649,6953.04
14515650,50292.87
14515651,9999.0
14515655,50292.87
14515657,6493.5
14515657,15.0
14515662,13506.480351
14515662,3.655643
14515672,522.0
14515673,2382.224396
14515673,1119.549649
14515674,57878.23550880781
14515674,57878.23550880781
14515674,8684.35705
14515677,1.0
14515681,13506.480351
14515681,13496.272548900348
14515684,11978.0
14515684,522.0
14515690,1012.328286299807
14515690,1012.328286299807
14515691,499.0
14515691,100.0
14515703,4.0
14515709,1509.52
14515709,3250.0
14515710,600.4909164446399
14515720,114.0
14515726,10989.0
14515727,329.0
14515727,4399.893312841704
14515727,4399.893312841704
14515730,4398.33
14515731,18464.3172
14515736,329.0
14515737,2158.00605354766
14515740,3564.749153
14515745,3564.7491534662686
14515750,18464.31720044456
14515763,500.0
14515766,26116.486686870798
14515771,9284.84796644464
14515772,1248.75
14515780,10989.0
14515781,13170.953720183228
14515781,13170.953720183228
14515782,5990.563858527232
14515782,6000.0
14515784,213.78000039491855
14515784,3601.474938656249
14515784,1248.75
14515796,4398.33
14515797,310.181821
14515797,2597.4
14515797,9999.99
14515799,34427.4824904743
14515799,34427.4824904743
14515799,5990.563858
14515801,13875.35161
14515801,2597.4
14515808,4950.0
14515811,4100.0
14515812,100052.742507
14515812,310.181821
14515813,5049.9900002075665
14515814,13875.35161
14515814,13875.35161
14515821,13.14
14515823,299.0
14515826,100052.742507
14515831,43986.041132297054
14515833,5494.5
14515835,2200.0
14515835,43986.041132
14515844,224693.8
14515845,55403.11098422378
14515845,55403.11098422378
14515849,23000.0
14515849,988.2093612246055
14515849,988.2093612246055
14515852,9.0
14515852,299.0
14515859,6120.873
14515861,218.0
14515870,6999.3
14515870,9952.842767
14515872,2537.46
14515881,100000.0
14515882,6120.873
14515882,224693.8
14515887,218.0
14515887,16306.064363828697
14515889,100000.0
14515903,20000.1798
14515904,477.08745623
14515912,15.0
14515915,99997.492475911
14515920,98.735988
14515920,477.087456
14515921,4000.995000883436
14515929,100.0
14515932,20000.1798
14515933,33481.76316038718
14515933,53644.68000505417
14515933,87126.44316544135
14515933,3378.98904635
14515936,2546.4600009523924
14515936,234.5
14515942,9.9950025
14515945,98.735988
14515945,3378.98904635
14515948,14992.38
14515951,2297.7
14515951,1498.5
14515957,90.16017475
14515957,99897.492476
14515958,1498.5
14515971,2297.7
14515972,46687.616786347
14515972,46687.616786347
14515972,530.66
14515990,2497.5
14515995,52.47269205
14515995,2054.8925650332326
14515995,2054.8925650332326
14516001,2497.5
14516001,530.66
14516003,824.17
14516003,22914.18855260472
14516009,100.0
14516009,2054.892565
14516012,2497.5
14516012,2998.50074963
14516019,441727.83
14516030,22814.188552
14516030,3989.84
14516032,93468.5892382787
14516032,93468.5892382787
14516037,297492.05747879954
14516037,348259.2407617213
14516037,298290.3692317129
14516037,27410.757231393873
14516037,27471.68328865141
14516039,559.873253
14516040,51429.631544690536
14516045,27471.683289
14516049,1010.0
14516049,3040.14
14516062,32186.29795954
14516064,5043.937146
14516064,321.92903548
14516067,11049.73643884624
14516068,19980.0
14516074,5043.937146
14516078,272.93
14516080,500.0
14516083,99.0
14516086,739.63018491
14516086,6953.04
14516087,187.43638
14516090,11988.0
14516090,99999.91306770589
14516092,1027781.3759031942
14516092,1027773.7003790223
14516092,6340.0463888509785
14516092,6340.0463888509785
14516095,6340.046389
14516105,3479.479965
14516105,187.43638
14516106,99999.913068
14516112,47.676266
14516118,19980.0
14516119,4970.0
14516122,242.51
14516124,3479.479965
14516124,3449.03451530625
14516124,30.44544969375
14516127,4.995004
14516128,32144.8909879
14516128,47.676266
14516129,4970.0
14516129,19980.0
14516130,3496.5
14516135,12500.0
14516159,740.0
14516162,229.0
14516163,4995.0
14516181,13177.384919
14516181,229.0
14516199,10004.00160064
14516201,1498.5
14516201,13121.776369353034
14516201,13121.776369353034
14516204,13000.0
14516214,13177.384919
14516221,40000.0
14516233,1.0
14516237,4994.935162095
14516238,242.51
14516242,19.0
